Contracts, disc 0.03, temp0 1339.421, tau 2.1, luc removal, Wpt fitted, 2025-2125. Solve status Optimal. Total revenue -0.011529659270308912
Year,Agriculture mtC,Black_walnut_10 mhectares,Black_walnut_150 mhectares,Black_walnut_55 mhectares,C2F6 kt,CF4 kt,CH4 mt,Carbon mtC,HFC125 kt,HFC134a kt,HFC143a kt,Loblolly_pine_10 mhectares,Loblolly_pine_150 mhectares,Loblolly_pine_24 mhectares,N2O mt,Ponderosa_pine_10 mhectares,Ponderosa_pine_103 mhectares,Ponderosa_pine_150 mhectares,SF6 kt,Seaweed mtC,Agriculture % max bid,Black_walnut_10 % max bid,Black_walnut_150 % max bid,Black_walnut_55 % max bid,C2F6 % max bid,CF4 % max bid,CH4 % max bid,Carbon % max bid,HFC125 % max bid,HFC134a % max bid,HFC143a % max bid,Loblolly_pine_10 % max bid,Loblolly_pine_150 % max bid,Loblolly_pine_24 % max bid,N2O % max bid,Ponderosa_pine_10 % max bid,Ponderosa_pine_103 % max bid,Ponderosa_pine_150 % max bid,SF6 % max bid,Seaweed % max bid,Agriculture $M/mtC,Black_walnut_10 $M/mhectares,Black_walnut_150 $M/mhectares,Black_walnut_55 $M/mhectares,C2F6 $M/kt,CF4 $M/kt,CH4 $M/mt,Carbon $M/mtC,HFC125 $M/kt,HFC134a $M/kt,HFC143a $M/kt,Loblolly_pine_10 $M/mhectares,Loblolly_pine_150 $M/mhectares,Loblolly_pine_24 $M/mhectares,N2O $M/mt,Ponderosa_pine_10 $M/mhectares,Ponderosa_pine_103 $M/mhectares,Ponderosa_pine_150 $M/mhectares,SF6 $M/kt,Seaweed $M/mtC,temp change,Capt pi
2035.0,513.2,0.0,0.88888,0.0,5.3983,12.2168,122.1155,8768.5976,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,2.44442,1.44443,2.2441,0.0,0.13514154048716265,0.0,0.039999999999999994,0.0,1.0000000005557301,0.9999999997544362,0.4696749999927743,0.8569930040535751,0.9999999999776154,1.0000000000230052,0.9999999999378634,0.0,0.0,0.0,0.0,0.0,0.10999999999999997,0.06499999999999999,1.0000000003119283,0.0,1.3104481,32.652102,2240.3532,626.86926,-148.46012,-72.392279,-80.962657,-29.447619,-23.088776,-5.6782049,-31.836602,51.793072,1429.862,307.8131,-4757.5819,26.966942,4374.4297,4565.785,-277.47275,1.3104481,1486.79464,.
2036.0,513.2,0.0,0.99999,0.0,5.3983,12.2168,122.1155,8389.3764,89.349,173.879,64.3741,0.0,0.0,0.0,0.0,0.0,2.55553,1.55554,2.2441,0.0,0.1351415404871626,0.0,0.04499999999999999,0.0,1.0000000005557306,0.9999999997544367,0.4696749999927744,0.8199300744707648,0.9999999999776161,1.0000000000230052,0.999999999937863,0.0,0.0,0.0,0.0,0.0,0.11499999999999998,0.06999999999999998,1.0000000003119291,0.0,1.3303229,32.694723,2260.1324,649.42416,-147.96956,-71.181809,-81.575054,-29.447619,-17.155106,-5.0272572,-31.141253,51.856821,1470.3547,320.94709,-4765.5931,27.002233,4376.0887,4569.2059,-264.17405,1.3303229,1504.62356,.
2037.0,513.2,0.0,1.1111,0.0,5.3983,12.2168,122.1155,8324.9803,89.349,173.879,64.3741,0.0,0.11111,0.0,0.0,0.0,2.66664,1.66665,2.2441,0.0,0.13514154048716265,0.0,0.04999999999999999,0.0,1.0000000005557306,0.9999999997544371,0.4696749999927742,0.8136363648371592,0.9999999999776156,1.0000000000230043,0.9999999999378636,0.0,0.004999999999999999,0.0,0.0,0.0,0.11999999999999998,0.07499999999999998,1.0000000003119285,0.0,1.3415743,32.728274,2279.978,671.97672,-148.27,-70.751419,-82.460735,-29.447619,-22.54484,-5.6429801,-37.888213,51.909413,1512.3401,333.7626,-4794.9617,27.029957,4378.2946,4572.5371,-274.97234,1.3415743,1519.7338,.
2038.0,513.2,0.0,1.22221,0.0,5.3983,12.2168,122.1155,8324.9803,89.349,173.879,64.3741,0.0,0.22222,0.0,0.0,0.0,2.88886,1.88887,2.2441,0.0,0.13514154048716265,0.0,0.054999999999999986,0.0,1.0000000005557306,0.9999999997544362,0.4696749999927745,0.8136363648371573,0.9999999999776156,1.0000000000230047,0.9999999999378631,0.0,0.009999999999999998,0.0,0.0,0.0,0.12999999999999998,0.08499999999999998,1.0000000003119287,0.0,1.3492891,32.758559,2299.5908,694.52712,-148.03443,-70.557194,-83.129886,-29.447619,-17.198398,-5.0331822,-32.577684,51.958035,1555.1444,346.12548,-4805.5981,27.054955,4380.8557,4575.6445,-276.30099,1.3492891,1533.18828,.
2039.0,513.2,0.0,1.44443,0.0,5.3983,12.2168,114.00801,8257.0067,89.349,173.879,64.3741,0.0,0.44444,0.0,0.0,0.0,2.99997,1.99998,2.2441,0.0,0.13514154048716265,0.0,0.06499999999999999,0.0,1.0000000005557308,0.9999999997544367,0.43849234614710025,0.8069930106410049,0.9999999999776162,1.0000000000230047,0.9999999999378631,0.0,0.019999999999999997,0.0,0.0,0.0,0.13499999999999995,0.08999999999999998,1.0000000003119285,0.0,1.3504371,33.246443,2319.2968,717.07279,-148.23136,-70.527477,-84.044799,-29.447619,-22.899195,-5.6844918,-39.057642,52.960977,1599.8447,357.98691,-4825.2486,27.452627,4384.2113,4578.9503,-276.90486,1.3504371,1536.9049300000001,.
2040.0,513.2,0.0,1.55554,0.22222,5.3983,12.2168,114.00801,7560.8945,89.349,173.879,64.3741,0.0,0.55555,0.0,0.0,0.0,3.22219,2.11109,2.2441,0.0,0.1351415404871626,0.0,0.06999999999999998,0.009999999999999998,1.0000000005557306,0.9999999997544367,0.4384923461471002,0.7389589517583901,0.9999999999776159,1.0000000000230045,0.9999999999378634,0.0,0.024999999999999994,0.0,0.0,0.0,0.14499999999999996,0.09499999999999997,1.0000000003119285,0.0,1.3513683,35.797117,2338.6394,739.60693,-147.96509,-70.194689,-84.726087,-29.447619,-17.507859,-5.0727124,-33.070772,58.196213,1644.9324,369.28233,-4834.1603,29.531666,4387.834,4581.8857,-263.25725,1.3513683,1536.7687,.
2041.0,513.2,0.0,1.66665,0.33333,5.3983,12.2168,114.00801,7291.0657,89.349,173.879,64.3741,0.0,0.77777,0.0,0.0,0.0,3.3333,2.2222,2.2441,0.0,0.13514154048716265,0.0,0.07499999999999998,0.014999999999999998,1.0000000005557308,0.9999999997544362,0.43849234614710025,0.7125874150040782,0.9999999999776156,1.0000000000230054,0.9999999999378636,0.0,0.03499999999999999,0.0,0.0,0.0,0.14999999999999997,0.09999999999999998,1.0000000003119283,0.0,1.3525889,38.802442,2358.0855,762.13755,-147.96266,-69.728,-85.916608,-29.447619,-22.839651,-5.6791394,-39.106036,63.987808,1691.8055,379.94981,-4852.6,31.989298,4388.103,4580.6376,-273.66107,1.3525889,1538.0106700000001,.
2042.0,513.2,0.0,1.88887,0.55555,5.3983,12.2168,114.00801,7240.9798,89.349,173.879,64.3741,0.0,0.88888,0.0,0.0,0.0,3.55552,2.33331,2.2441,0.0,0.13514154048716262,0.0,0.08499999999999998,0.024999999999999994,1.0000000005557306,0.9999999997544365,0.4384923461471002,0.7076923031675277,0.9999999999776156,1.0000000000230045,0.999999999937863,0.0,0.039999999999999994,0.0,0.0,0.0,0.15999999999999998,0.10499999999999998,1.0000000003119294,0.0,1.3538186,42.071136,2376.7439,784.66025,-148.06995,-69.550939,-86.66714,-29.447619,-23.723836,-5.7773285,-33.317883,69.862333,1740.5116,389.93219,-4872.9322,34.672746,4385.3526,4575.8178,-274.78455,1.3538186,1538.19119,.
2043.0,513.2,0.0,1.99998,0.66666,5.3983,12.2168,106.87681,7176.5838,89.349,173.879,64.3741,0.0,1.1111,0.0,0.0,0.0,3.66663,2.55553,2.2441,0.0,0.13514154048716265,0.0,0.08999999999999998,0.029999999999999995,1.000000000555731,0.9999999997544365,0.4110646538398299,0.701398603307355,0.9999999999776155,1.000000000023005,0.9999999999378636,0.0,0.04999999999999999,0.0,0.0,0.0,0.16499999999999998,0.11499999999999998,1.0000000003119283,0.0,1.355008,45.495125,2394.3775,807.17143,-148.15483,-69.093785,-87.635315,-29.447619,-24.124469,-5.8295349,-39.238743,75.548868,1790.94,399.17575,-4893.8828,37.494941,4379.6308,4567.526,-275.63256,1.355008,1537.5634400000001,.
2044.0,513.2,0.0,2.2222,0.88888,5.3983,12.2168,106.87681,7176.5838,89.349,173.879,64.3741,0.0,1.33332,0.0,0.0,0.0,3.88885,2.66664,2.2441,0.0,0.13514154048716265,0.0,0.09999999999999998,0.039999999999999994,1.0000000005557308,0.9999999997544365,0.41106465383982993,0.7013986033073552,0.9999999999776158,1.000000000023005,0.9999999999378631,0.0,0.05999999999999999,0.0,0.0,0.0,0.17499999999999996,0.11999999999999998,1.0000000003119283,0.0,1.3562186,49.064559,2411.1233,829.66319,-147.67018,-68.656013,-88.62372,-29.447619,-24.236696,-5.8400441,-33.140905,80.997702,1842.8708,407.64118,-4903.9322,40.447507,4370.9946,4555.9485,-261.9365,1.3562186,1536.26863,.
2045.0,513.2,0.0,2.33331,0.99999,5.3983,12.2168,106.87681,6940.4649,89.349,173.879,64.3741,0.0,1.55554,0.0,0.0,0.0,3.99996,2.77775,2.2441,0.0,0.1351415404871626,0.0,0.10499999999999998,0.04499999999999999,1.0000000005557304,0.9999999997544369,0.41106465383982976,0.678321681015376,0.9999999999776166,1.0000000000230047,0.9999999999378634,0.0,0.06999999999999998,0.0,0.0,0.0,0.17999999999999997,0.12499999999999999,1.000000000311929,0.0,1.3573957,52.731355,2426.4147,852.05144,-147.87874,-68.443551,-89.646399,-29.447619,-18.118622,-5.8489734,-32.396861,86.222469,1897.2486,415.27675,-4912.1544,43.489714,4357.4108,4539.3748,-259.13681,1.3573957,1551.27451,.
2046.0,513.2,0.0,2.55553,1.22221,5.3983,12.2168,106.87681,6886.8015,89.349,173.879,64.3741,0.0,1.77776,0.0,0.0,0.0,4.22218,2.88886,2.2441,0.0,0.13514154048716265,0.0,0.11499999999999998,0.054999999999999986,1.0000000005557308,0.9999999997544367,0.41106465383982993,0.6730769246162754,0.9999999999776156,1.0000000000230045,0.9999999999378631,0.0,0.07999999999999999,0.0,0.0,0.0,0.18999999999999995,0.12999999999999998,1.0000000003119285,0.0,1.3588008,56.120667,2440.1316,873.98611,-147.54568,-68.198328,-90.688794,-29.447619,-23.160716,-5.870087,-31.715402,91.049326,1953.2645,421.93478,-4930.2289,46.301768,4339.373,4518.3654,-257.41164,1.3588008,1564.36878,.
2047.0,513.2,0.0,2.66664,1.44443,5.3983,12.2168,100.55507,6833.1381,89.349,173.879,64.3741,0.0,2.11109,0.0,0.0,0.0,4.33329,2.99997,2.2441,0.0,0.13514154048716265,0.0,0.11999999999999998,0.06499999999999999,1.0000000005557312,0.9999999997544362,0.3867502692248192,0.6678321682171773,0.9999999999776161,1.0000000000230045,0.9999999999378634,0.0,0.09499999999999997,0.0,0.0,0.0,0.19499999999999995,0.13499999999999995,1.000000000311929,0.0,1.3601814,59.115859,2452.4839,895.38117,-147.62526,-68.13965,-91.743561,-29.447619,-23.945547,-5.8995265,-38.473396,95.350367,2010.125,427.58217,-4950.3318,48.78601,4317.7826,4493.8959,-270.37061,1.3601814,1577.7499500000001,.
2048.0,513.2,0.0,2.88886,1.66665,5.3983,12.2168,100.55507,6779.4747,89.349,173.879,64.3741,0.0,2.33331,0.0,0.0,0.0,4.55551,3.11108,2.2441,0.0,0.13514154048716262,0.0,0.12999999999999998,0.07499999999999998,1.0000000005557308,0.9999999997544367,0.38675026922481937,0.6625874118180762,0.9999999999776156,1.0000000000230043,0.9999999999378631,0.0,0.10499999999999998,0.0,0.0,0.0,0.20499999999999996,0.13999999999999996,1.0000000003119291,0.0,1.3615228,61.649708,2462.9512,916.18772,-147.61412,-68.095882,-92.814141,-29.447619,-24.618319,-5.9360678,-32.897695,99.047309,2068.9392,432.6259,-4960.2603,50.886252,4290.8672,4464.1686,-258.98398,1.3615228,1591.05463,.
2049.0,513.2,0.0,3.11108,1.88887,5.3983,12.2168,100.55507,6729.3889,89.349,173.879,64.3741,0.0,2.55553,0.0,0.0,0.0,4.66662,3.3333,2.2441,0.0,0.13514154048716265,0.0,0.13999999999999996,0.08499999999999998,1.0000000005557306,0.9999999997544363,0.38675026922481914,0.6576923097549563,0.9999999999776155,1.0000000000230045,0.9999999999378634,0.0,0.11499999999999998,0.0,0.0,0.0,0.20999999999999996,0.14999999999999997,1.0000000003119291,0.0,1.5095318,63.643441,2472.1338,936.37209,-147.40102,-68.064512,-93.890976,-29.447619,-24.817536,-5.9520462,-31.906921,102.00714,2127.8202,436.74153,-4978.9494,52.537596,4261.0684,4431.7064,-256.7069,1.5095318,1603.25027,.
2050.0,513.2,0.0,3.22219,2.11109,5.3983,12.2168,94.911913,6729.3889,89.349,173.879,64.3741,0.0,2.88886,0.0,0.0,0.0,4.77773,3.44441,2.2441,0.0,0.13514154048716265,0.0,0.14499999999999996,0.09499999999999997,1.0000000005557306,0.9999999997544363,0.36504581922515333,0.6576923097549587,0.9999999999776155,1.0000000000230052,0.999999999937863,0.0,0.12999999999999998,0.0,0.0,0.0,0.21499999999999994,0.15499999999999997,1.000000000311929,0.0,2.1741829,65.093976,2480.1495,955.96397,-147.61657,-68.097609,-95.253109,-29.447619,-25.068864,-5.9961589,-31.349927,104.18806,2186.6788,439.99559,-4999.0577,53.738368,4228.9633,4397.0559,-255.08217,2.1741829,1613.92931,.
2051.0,513.2,0.0,3.44441,2.55553,5.3983,12.2168,94.911913,6672.1479,89.349,173.879,64.3741,0.0,3.22219,0.11111,0.0,0.0,4.99995,3.55552,2.2441,0.0,0.13514154048716262,0.0,0.15499999999999997,0.11499999999999998,1.0000000005557304,0.9999999997544369,0.36504581922515317,0.6520978990198784,0.9999999999776159,1.0000000000230045,0.9999999999378636,0.0,0.14499999999999996,0.004999999999999999,0.0,0.0,0.22499999999999995,0.15999999999999998,1.0000000003119285,0.0,2.3294652,66.326184,2488.0629,1029.4186,-147.49413,-68.056409,-96.398898,-29.447619,-25.124535,-6.7128692,-37.814354,106.00248,2250.2594,447.79805,-5019.8522,54.759311,4197.2566,4363.0059,-267.52811,2.3294652,1625.62887,.
2052.0,513.2,0.11111,3.66663,3.11108,5.3983,12.2168,94.911913,6629.2172,89.349,173.879,64.3741,0.11111,3.55552,0.22222,0.0,0.11111,5.11106,3.66663,2.2441,0.0,0.13514154048716265,0.004999999999999999,0.16499999999999998,0.13999999999999996,1.0000000005557304,0.9999999997544363,0.3650458192251533,0.6479020958552857,0.9999999999776159,1.0000000000230045,0.9999999999378631,0.004999999999999999,0.15999999999999998,0.009999999999999998,0.0,0.004999999999999999,0.22999999999999995,0.16499999999999998,1.0000000003119285,0.0,2.4249439,67.349458,2495.4434,1116.6715,-147.33435,-68.023512,-97.53437,-29.447619,-25.332302,-6.1669718,-32.39205,107.45508,2312.8451,456.64273,-5030.0434,55.608401,4165.0447,4328.785,-256.35537,2.4249439,1637.47615,.
2053.0,513.2,0.22222,3.77774,3.77774,5.3983,12.2168,89.843237,6579.1314,89.349,173.879,64.3741,0.22222,3.88885,0.33333,0.0,0.22222,5.33328,3.77774,2.2441,0.0,0.13514154048716262,0.009999999999999998,0.16999999999999996,0.16999999999999996,1.0000000005557304,0.9999999997544363,0.3455509115331454,0.643006993792166,0.9999999999776166,1.0000000000230052,0.9999999999378628,0.009999999999999998,0.17499999999999996,0.014999999999999998,0.0,0.009999999999999998,0.23999999999999996,0.16999999999999996,1.0000000003119283,0.0,2.4867155,68.185876,2502.5451,1205.7069,-147.60703,-67.995772,-98.926832,-29.447619,-25.354617,-6.8196799,-38.437279,108.60379,2373.8307,466.24812,-5048.9363,56.303353,4132.8696,4294.8445,-267.99094,2.4867155,1649.16991,.
2054.0,513.2,0.22222,3.99996,4.4444,5.3983,12.2168,89.843237,6532.6231,89.349,173.879,64.3741,0.33333,4.22218,0.55555,0.0,0.22222,5.44439,3.88885,2.2441,0.0,0.1351415404871626,0.009999999999999998,0.17999999999999997,0.19999999999999996,1.0000000005557308,0.9999999997544369,0.3455509115331455,0.6384615362915923,0.9999999999776159,1.0000000000230045,0.9999999999378634,0.014999999999999998,0.18999999999999995,0.024999999999999994,0.0,0.009999999999999998,0.24499999999999997,0.17499999999999996,1.0000000003119287,0.0,2.5459632,68.839849,2509.3411,1292.1413,-147.31544,-67.987485,-100.38242,-29.447619,-25.489369,-6.2258536,-32.461664,109.48203,2432.5439,476.43481,-5058.1767,56.847188,4100.7212,4260.9308,-255.85657,2.5459632,1660.6524100000001,.
2055.0,513.2,0.33333,4.22218,5.33328,5.3983,12.2168,85.265202,6482.5373,89.349,173.879,64.3741,0.44444,4.55551,0.66666,0.0,0.33333,5.66661,4.11107,2.2441,0.0,0.13514154048716265,0.014999999999999998,0.18999999999999995,0.23999999999999996,1.0000000005557308,0.9999999997544365,0.3279430846103394,0.6335664342284715,0.9999999999776158,1.0000000000230047,0.9999999999378631,0.019999999999999997,0.20499999999999996,0.029999999999999995,0.0,0.014999999999999998,0.25499999999999995,0.18499999999999994,1.0000000003119287,0.0,2.6167671,69.323244,2515.6866,1418.2116,-147.30417,-67.980361,-101.8776,-29.447619,-25.664292,-6.8769132,-38.540015,110.1266,2489.656,487.21735,-5077.2382,57.249276,4069.4702,4227.3513,-267.69345,2.6167671,1671.74,.
2056.0,513.2,0.44444,4.4444,6.11105,5.3983,12.2168,85.265202,6382.3656,89.349,173.879,64.3741,0.44444,4.99995,0.88888,0.0,0.44444,5.88883,4.22218,2.2441,0.0,0.13514154048716262,0.019999999999999997,0.19999999999999996,0.2749999999999999,1.0000000005557308,0.9999999997544363,0.3279430846103394,0.6237762203288016,0.9999999999776156,1.0000000000230045,0.999999999937863,0.019999999999999997,0.22499999999999995,0.039999999999999994,0.0,0.019999999999999997,0.2649999999999999,0.18999999999999995,1.0000000003119294,0.0,2.6873025,69.66292,2521.9168,1520.9254,-147.54649,-68.019134,-103.39923,-29.580952,-25.80415,-7.0160157,-39.785959,110.58233,2543.476,510.33517,-5097.8219,57.53176,4040.0895,4194.7722,-270.06182,2.6873025,1682.54895,.
2057.0,513.2,0.55555,4.66662,6.77771,5.3983,12.2168,85.265202,6332.2798,89.349,173.879,64.3741,0.55555,5.33328,1.22221,0.0,0.55555,5.99994,4.33329,2.2441,0.0,0.13514154048716265,0.024999999999999994,0.20999999999999996,0.30499999999999994,1.000000000555731,0.9999999997544367,0.32794308461033933,0.6188811182656827,0.9999999999776155,1.0000000000230045,0.9999999999378634,0.024999999999999994,0.23999999999999996,0.054999999999999986,0.0,0.024999999999999994,0.2699999999999999,0.19499999999999995,1.0000000003119294,0.0,2.7487786,69.890472,2528.0651,1597.2837,-147.66505,-67.95468,-104.93636,-29.580952,-25.909231,-7.1034334,-40.483138,110.8955,2595.1859,537.37905,-5107.8983,57.720813,4011.2946,4163.2412,-257.76998,2.7487786,1692.93199,.
